Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"845-1","Basic","Supplementaries",1992,"Battery Motor, 9V",,27,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,31.0900,21.2900,"",""
"846-1","Basic","Supplementaries",1992,"Lighting Set, 9V",,39,,18,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,58.5000,20.9300,"",""
"1461-1","Town","Racing",1992,"Turbo Force",1,31,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.3900,7.4300,"",""
"1462-1","Space","Blacktron 2",1992,"Galactic Scout",1,23,,2,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,35.0000,13.1400,"",""
"1463-1","Castle","Lion Knights",1992,"Treasure Cart",1,23,,2,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,59.0000,22.3800,"",""
"1464-1","Pirates","",1992,"Pirate Lookout",1,17,,,,,,042884014643,,,,,"",0,0,0,,0,0,,,,,,,,,58.0000,12.4600,"",""
"1491-1","Castle","Black Knights",1992,"Dual Defender",2,48,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,136.0000,30.9900,"",""
"1492-1","Pirates","",1992,"Battle Cove",1,26,,,,,,042884014926,,,,,"",0,0,0,,0,0,,,,,,,,,50.0000,20.8800,"",""
"1545-1","Basic","",1992,"Build-A-Rabbit",,27,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,7.8500,4.0000,"",""
"1549-1","Basic","Seasonal",1992,"Santa and Chimney",,62,,,,,,042884015497,,,,,"",0,0,0,,0,0,,,,,,,,,11.4800,10.0000,"",""
"1583-1","Duplo","",1992,"Clown Bucket",3,30,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1594-1","Duplo","",1992,"Rabbit and Bear Friend",,13,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,43.6400,,"",""
"1659-1","Duplo","",1992,"Tote Pack",,30,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1664-1","Duplo","",1992,"Bird",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1668-1","Basic","",1992,"Special Offer Trial Size",,30,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.6900,4.5000,"",""
"1670-1","Basic","",1992,"Trial Size Box",,26,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.5000,4.8000,"",""
"1671-1","Basic","",1992,"Trial Size Box",,31,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,19.9500,,"",""
"1673-1","Duplo","",1992,"Zoo Train",1,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1693-1","Town","Racing",1992,"Racing Car",,26,,,,,5702010916931,,,,,,"",0,0,0,,0,0,,,,,,,,,22.7100,2.7700,"",""
"1694-1","Space","Blacktron 2",1992,"Galactic Scout",1,23,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,20.4200,"",""
"1695-1","Castle","Lion Knights",1992,"Treasure Chest",1,23,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,168.5600,42.0500,"",""
"1696-1","Pirates","",1992,"Pirate Lookout",1,17,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,64.1400,19.7100,"",""
"1750-1","Town","Special",1992,"Promotional Set",1,33,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,182.0300,85.8000,"",""
"1769-1","Basic","",1992,"Prop plane",,23,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,21.2100,2.8000,"",""
"1772-1","Town","Special",1992,"Airport Container Truck",1,80,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,546.1100,66.4600,"",""
