Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"390-1","Basic","Universal Building Set",1986,"Helicopter",1,24,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,46.6400,8.0000,"",""
"391-2","Basic","",1986,"Police Car",1,21,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,27.3400,14.9900,"",""
"392-2","Basic","",1986,"Fire Engine",1,23,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,10.0000,"",""
"393-2","Basic","",1986,"Tow Truck",1,29,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.2200,14.9900,"",""
"800-2","Basic","Supplementaries",1986,"Extra Bricks Red",,62,,4.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.8500,8.1300,"",""
"801-2","Basic","Supplementaries",1986,"Extra Bricks Blue",,82,,4.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,17.1000,,"",""
"802-2","Basic","Supplementaries",1986,"Extra Bricks White",,30,,4.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,24.0900,12.0000,"",""
"803-1","Basic","Supplementaries",1986,"Extra Bricks Yellow",,62,,4.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,15.0900,11.0300,"",""
"804-1","Basic","Supplementaries",1986,"Extra Bricks Black",,62,,4.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,22.5200,,"",""
"805-1","Basic","Supplementaries",1986,"Extra Bricks Grey",,62,,4.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,23.3900,9.9900,"",""
"806-1","Basic","Supplementaries",1986,"Extra Plates Blue",,42,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.2000,,"",""
"807-1","Basic","Supplementaries",1986,"Extra Plates Red",,42,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,17.8100,,"",""
"808-1","Basic","Supplementaries",1986,"Wheels and Tyres",,40,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.6300,,"",""
"809-1","Basic","Supplementaries",1986,"Doors and Windows",,38,,,,,5702010908097,,,,,,"",0,0,0,,0,0,,,,,,,,,21.3600,5.8700,"",""
"811-1","Basic","Supplementaries",1986,"Red Roof Bricks, Steep Pitch",,59,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,15.6000,9.7100,"",""
"812-2","Basic","Supplementaries",1986,"Red Roof Bricks, Shallow Pitch",,60,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.5500,7.5000,"",""
"813-1","Basic","Supplementaries",1986,"Baseplate, Green",,1,,4.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,15.0000,7.6700,"",""
"814-1","Basic","Supplementaries",1986,"Baseplates, Green, Red and Yellow",,3,,3.9,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,9.0700,8.5500,"",""
"815-1","Basic","Supplementaries",1986,"Baseplate, Grey",,1,,7.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,29.8500,6.4800,"",""
"816-1","Basic","Supplementaries",1986,"Lighting Bricks, 4.5V",,18,,9.5,,,5702010908165,,,,,,"",0,0,0,,0,0,,,,,,,,,33.6500,23.8500,"",""
"1020-1","Dacta","",1986,"Basic Bricks - 90 elements",,86,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1021-1","Dacta","",1986,"Basic Vehicles - 78 elements",12,94,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1022-1","Dacta","",1986,"Mini Basic Bricks - 29 elements",2,29,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1023-1","Dacta","",1986,"Giant Red Baseplate",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1028-1","Dacta","",1986,"6 x 12 Base Bricks",,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1039-1","Dacta","",1986,"Manual Control Set 1",,46,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,110.0100,59.9900,"",""
"1040-2","Dacta","",1986,"Farm Set",4,82,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1041-1","Dacta","",1986,"Harbour",6,77,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1042-1","Dacta","",1986,"Community People",12,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
